"Rank","GeneSymbol","GeneId","GO: Molecular Function Score","GO: Molecular Function pValue","GO: Biological Process Score","GO: Biological Process pValue","GO: Cellular Component Score","GO: Cellular Component pValue","Human Phenotype Score","Human Phenotype pValue","Mouse Phenotype Score","Mouse Phenotype pValue","Pathway Score","Pathway pValue","Pubmed Score","Pubmed pValue","Interaction Score","Interaction pValue","Coexpression Score","Coexpression pValue","Coexpression Atlas Score","Coexpression Atlas pValue","ToppCell Atlas Score","ToppCell Atlas pValue","Disease Score","Disease pValue","Average Score","Overall pValue"
4827,"MICB",4277,0.08923406949276158,0.19403563129357088,0.9996351099555679,0.11463981409759876,0.40084887776656947,0.20701006971340047,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.48210212557436694,0.20333075135553835,0.01239560964046362,0.15530596436870642,0.5045877664616392,0.055189775367931834,0.0,0.5098760650658405,-1.0,0.0,0.15080839503962418,0.11076684740511232,0.40336303190145517,0.08302858036216276
4828,"ALOX15",246,0.7870379191693375,0.0687451587916344,0.9999999999999991,0.06584043377226956,0.7344249038796122,0.16595662277304415,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.7820635496044706,0.16247095274980636,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,-1.0,0.0,0.9663327455801805,0.02188226181254841,0.5123897655364289,0.0830473567620752
4829,"BCAP29",55973,-1.0,0.0,0.99299018151577,0.14969016266460108,0.9079214809173022,0.10340821068938807,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.9664679870004566,0.10941130906274206,0.2140334955834042,0.12742060418280401,0.503795670598279,0.055189775367931834,0.0,0.5098760650658405,-1.0,0.0,0.0,0.5681642137877614,0.556980815789761,0.08310840454508606
4830,"ADPRH",141,0.9252834792971255,0.04453911696359411,0.988743609781073,0.15472501936483346,0.31673252009505487,0.22424477149496513,-1.0,0.0,9.99998000001E-5,0.1349728892331526,-1.0,0.0,0.7716439748744774,0.1647947327652982,0.49009939749804926,0.08675445391169635,5.257341784257205E-4,0.13962044926413633,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.4108095827771797,0.08311329263549316
4831,"CACNA2D4",93589,0.01853057782620526,0.22482571649883812,0.9655967521937534,0.16963594113090627,0.3604592590522228,0.2221146398140976,0.11911564898346765,0.055770720371804805,0.029299202167159682,0.1254841208365608,0.0,0.5001936483346243,0.1386113823092814,0.23896204492641362,-1.0,0.0,0.14299303394665372,0.11890007745933386,0.0,0.5098760650658405,0.0,0.5,0.4798628702666465,0.07571649883810999,0.31304382780129913,0.08311646359577829
4832,"PGS1",9489,0.9684439012713539,0.030983733539891558,0.821697940039096,0.1942292796281952,0.96439760453879,0.08036405886909373,-1.0,0.0,0.04821506481895433,0.1254841208365608,0.0,0.5001936483346243,0.9304836050587715,0.12451587916343919,0.0,0.5803640588690937,0.21431340565302873,0.10786212238574748,0.0,0.5098760650658405,0.0,0.5,-1.0,0.0,0.42711209767341946,0.08311905259227614
4833,"SEC31B",25956,9.999981353902083E-5,0.22850503485670023,0.9907886174662078,0.1524012393493416,0.9798717467813644,0.06816421378776143,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.9564876202383883,0.11425251742835012,0.26693404803953646,0.1192873741285825,0.24210879299317928,0.1063129357087529,0.0,0.5098760650658405,-1.0,0.0,-1.0,0.0,0.4665048870725365,0.08316922638216939
4834,"TTC30A",92104,0.08535980794687252,0.19403563129357088,0.9955165258652303,0.14329976762199845,0.9983382446854621,0.03292021688613478,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.6959059760202115,0.1777691711851278,0.010632357977134816,0.15530596436870642,0.07110975356979506,0.13613477924089853,0.0,0.5098760650658405,-1.0,0.0,-1.0,0.0,0.4121905759481786,0.08317631168127704
4835,"KLRK1",22914,0.9255422814011269,0.04453911696359411,0.9999999866530445,0.06603408210689388,0.3036424724426104,0.2273431448489543,-1.0,0.0,0.1541488608084073,0.11522075910147173,0.0,0.5001936483346243,0.032125117719247656,0.2621998450813323,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,-1.0,0.0,0.857416927086387,0.03524399690162665,0.40109135242175886,0.08318481717266879
4836,"TESK2",10420,0.9911782372584075,0.019364833462432222,0.9173653360637043,0.18338497288923314,0.6609746869541843,0.17370255615801705,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.6813869988208415,0.18144848954298992,0.2251975869617408,0.12529047250193648,0.16789396513635862,0.1123160340821069,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.4704760313532308,0.08318828093882324
4837,"MC2R",4158,0.3386354085873827,0.16324554608830363,0.9582785509861947,0.1725406661502711,0.3182297173236619,0.22405112316034081,0.6880145712199829,0.04512006196746708,0.9488058065696123,0.043377226955848176,0.0,0.5001936483346243,0.32914479015874665,0.22134004647560032,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,-1.0,0.0,0.5161618411352734,0.07029434546862896,0.4746048325337793,0.08320756514696814
4838,"SYT10",341359,0.7014516547233481,0.09198295894655306,0.999972256468684,0.08985282726568551,0.980913262013985,0.06680867544539117,-1.0,0.0,0.04694780972345962,0.1254841208365608,0.0,0.5001936483346243,0.2865598450731653,0.2246320681642138,0.0,0.5803640588690937,0.14299303394665372,0.11890007745933386,0.0,0.5098760650658405,0.0,0.5,0.08364046286946025,0.11967467079783115,0.36473769311887344,0.0833001975198473
4839,"ZIC4",84107,0.5973039265284756,0.10824941905499613,0.9980506759222991,0.128001549186677,0.541953393711413,0.19442292796281951,-1.0,0.0,0.9945999490388064,0.024593338497288925,-1.0,0.0,0.8794760815010149,0.14136328427575523,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.4559793865910949,0.07687838884585592,0.5118421807631494,0.0834518421457624
4840,"BPI",671,0.2546519948154584,0.1855151045701007,0.9987381092392623,0.12470952749806352,0.9997013494442301,0.019364833462432222,-1.0,0.0,0.2465794795417442,0.10515104570100697,0.0,0.5001936483346243,0.5485128233718061,0.19442292796281951,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.7980855496937508,0.04240898528272657,0.4213086569397157,0.08345741045459654
4841,"ZBTB39",9880,0.1819899480940307,0.18841982958946554,0.993694476510298,0.14756003098373355,0.541953393711413,0.19442292796281951,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.17211610779415198,0.23644461657629745,0.0,0.5803640588690937,0.07110975356979506,0.13613477924089853,0.1595241111887361,0.017621998450813324,0.0,0.5,-1.0,0.0,0.35064063560451963,0.08354641447164746
4842,"OPN4",94233,0.37563452116815366,0.1551123160340821,0.9311404520816776,0.17970565453137102,0.9454695564292614,0.09178931061192874,-1.0,0.0,0.9948719169621278,0.02420604182804028,0.0,0.5001936483346243,0.9902131735400775,0.08559256390395042,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.4963062129033805,0.07358636715724244,0.4770201402337486,0.08355806439859936
4843,"SLC45A4",57210,0.2464962206564313,0.1864833462432223,0.8245843644874455,0.19364833462432224,0.0794287295787972,0.24845081332300542,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.8302552380175033,0.1533694810224632,0.01451100851742928,0.15530596436870642,0.0,0.5739736638264911,0.1638913875474142,0.014523625096824167,0.0,0.5,-1.0,0.0,0.36024003898058465,0.08357648023623643
4844,"ANKS1A",23294,0.09092424497903528,0.19403563129357088,0.9999998152131809,0.06738962044926414,0.92583683842376,0.09876065065840434,-1.0,0.0,9.99998000001E-5,0.1349728892331526,-1.0,0.0,0.9999531584880154,0.03756777691711851,0.3072662527111329,0.11289697908597986,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.38280369366449085,0.08357773921531797
4845,"ECI1",1632,0.33576044016008616,0.16440743609604958,0.9479978118133404,0.17621998450813323,0.9474301421619745,0.09043377226955848,-1.0,0.0,0.00802929372101135,0.1349728892331526,0.0,0.5001936483346243,0.9974301040515624,0.06584043377226956,0.12677159015225095,0.14252517428350117,0.39283126353001924,0.06913245546088304,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.39669692244683874,0.08363143412404783
4846,"SLC35A4",113829,0.21083924245673719,0.18841982958946554,0.9999359056882379,0.09895429899302866,0.9116066504831444,0.10224632068164213,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.647336628928674,0.18415956622773044,0.01985171759714437,0.15530596436870642,5.257341784257205E-4,0.13962044926413633,0.0,0.5098760650658405,0.0,0.5,0.036503741714133224,0.11967467079783115,0.39455316320016,0.08364366050969507
4847,"NIBAN2",64855,0.24766361930537908,0.18628969790859798,0.9999999999996825,0.06584043377226956,0.9290141761278241,0.09798605731990705,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.9996124964382279,0.04860573199070488,0.8043137946097265,0.04783113865220759,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.484239770777878,0.08364760769459356
4848,"ABCB9",23457,0.9985013561900125,0.006971340046475601,0.9166981253600341,0.18338497288923314,0.9991642547299868,0.02691711851278079,-1.0,0.0,9.99998000001E-5,0.1349728892331526,0.0,0.5001936483346243,0.8537320044883681,0.14852827265685514,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.35365963443226733,0.0836716693580184
4849,"LMBR1",64327,-1.0,0.0,0.2436191353831554,0.23295894655305965,0.0794287295787972,0.24845081332300542,0.9998882707410782,0.02343144848954299,0.27863268456192075,0.10302091402013942,-1.0,0.0,0.6094698359374816,0.1890007745933385,0.01239560964046362,0.15530596436870642,0.25117088611431426,0.10398915569326103,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.3446404889943405,0.08370153222054388
4850,"LRCH3",84859,8.484491877351615E-4,0.22850503485670023,-1.0,0.0,0.18233491543950225,0.24806351665375678,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.990791758856833,0.08404337722695585,0.7308422095541415,0.05731990704879938,0.25555735069096147,0.10302091402013942,0.0,0.5098760650658405,-1.0,0.0,-1.0,0.0,0.42699551044117806,0.0837846461497983
4851,"MRPL20",55052,0.1691620237646752,0.18880712625871418,0.9984766140120171,0.12703330751355538,0.9846498011127695,0.06409759876065066,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.9854463168310843,0.0906274206041828,0.28077808817817723,0.11599535243996902,0.15461105771070396,0.11367157242447715,0.0,0.5098760650658405,0.0,0.5,-1.0,0.0,0.453335862953523,0.08386272413391938
4852,"CSGALNACT2",55454,0.12331816272828497,0.19306738962044925,0.9348925848323115,0.17893106119287375,0.9672857735281347,0.07765298218435321,-1.0,0.0,0.7188524224523697,0.07397366382649109,0.0,0.5001936483346243,0.7923182324897488,0.16053446940356314,0.3692270236135144,0.10321456235476376,0.38110603584939745,0.0704879938032533,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.4571179647581722,0.0838738802398643
4853,"CASC1",55259,0.9665907172253911,0.0313710302091402,0.422725384504586,0.2308288148721921,0.9990380746028515,0.028272656855151047,-1.0,0.0,0.008028937960075233,0.1349728892331526,-1.0,0.0,0.31089957872436136,0.2221146398140976,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.03596231218080944,0.11967467079783115,0.3469674485145623,0.08394206839097995
4854,"OAZ3",51686,0.7799163570329501,0.07087529047250193,0.9999999492596354,0.06642137877614253,0.999826039933861,0.016847405112316034,-1.0,0.0,0.15056318141531533,0.11793183578621223,0.0,0.5001936483346243,0.8101793652970527,0.15704879938032532,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,-1.0,0.0,0.4171170193461397,0.08394934143200472
4855,"SCCPDH",51097,0.00992021021173833,0.22850503485670023,0.9907914605923589,0.1524012393493416,0.9892229180315413,0.05906274206041828,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.9891837622914464,0.08694810224632069,0.33160730965448976,0.10902401239349342,0.32648979259483635,0.09469403563129357,0.0,0.5098760650658405,0.0,0.5,-1.0,0.0,0.44294515199963186,0.08399073645936794
4856,"RDH13",112724,0.13750408415583062,0.19209914794732766,0.9881107315377465,0.15491866769945778,0.925143783417312,0.09914794732765299,-1.0,0.0,0.7500016367250338,0.0714562354763749,0.0,0.5001936483346243,0.9395585858930751,0.11986831913245546,0.28453976152423266,0.1158017041053447,0.3706158273898091,0.07958946553059644,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.4605522551387216,0.08399295010798002
4857,"EVI2A",2123,9.999981353902083E-5,0.22850503485670023,-1.0,0.0,0.0794287295787972,0.24845081332300542,0.9999986527295037,0.014523625096824167,-1.0,0.0,-1.0,0.0,0.9322937031571169,0.12412858249419055,0.0,0.5803640588690937,0.11901252605938109,0.13032532920216885,0.0,0.5098760650658405,0.0,0.5,0.03934270957694539,0.11967467079783115,0.286083207689119,0.08407175066540495
4858,"NKX2-3",159296,0.5545705981919852,0.11444616576297444,0.9999931900988439,0.07900852052672347,0.541953393711413,0.19442292796281951,-1.0,0.0,0.9883157487089751,0.02885360185902401,-1.0,0.0,0.7126586297276943,0.1740898528272657,9.852003851755589E-4,0.16092176607281178,0.0,0.5739736638264911,0.0,0.5098760650658405,-1.0,0.0,0.0,0.5681642137877614,0.4833989360588517,0.08408308995916447
4859,"YEATS2",55689,0.2792501702389696,0.1758326878388846,0.9991154736217417,0.12141750580945004,0.9121426872144613,0.10224632068164213,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.9978247300297687,0.0644848954298993,0.5148090528241575,0.08326878388845856,0.373816563143491,0.07397366382649109,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.45732949709553267,0.08411546775315648
4860,"CD300A",11314,0.9726728715349561,0.030015491866769946,0.9999999999997073,0.06584043377226956,0.9929283567181942,0.0505422153369481,-1.0,0.0,0.9784343302245188,0.03388845855925639,0.0,0.5001936483346243,0.437413858527267,0.20855925639039505,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.42120321507919595,0.08422004379472403
4861,"RASSF8",11228,-1.0,0.0,0.675912650212958,0.21843532145623548,-1.0,0.0,-1.0,0.0,0.022903752246537915,0.1254841208365608,-1.0,0.0,0.9873177089112404,0.08927188226181255,0.4107511770237068,0.09779240898528273,0.12668685733481336,0.12509682416731216,0.0,0.5098760650658405,0.0,0.5,0.031103890999339134,0.11967467079783115,0.3638836084658175,0.08424331197978197
4862,"RANGRF",29098,0.8199550029549695,0.06312935708752905,0.9999999999263806,0.06584043377226956,0.9905822687373176,0.055964368706429124,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.2661914672306098,0.22618125484120838,0.0,0.5803640588690937,0.07159810295773453,0.13594113090627422,0.0,0.5098760650658405,0.0,0.5,0.031103890999339134,0.11967467079783115,0.36646957147911585,0.08432174806812887
4863,"FBXL17",64839,0.15943984050052548,0.18880712625871418,0.9997250747225063,0.11192873741285825,0.4092590100149162,0.20701006971340047,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.8798290921709563,0.14136328427575523,0.11592859445082,0.1438807126258714,0.3706158273898091,0.07958946553059644,0.0,0.5098760650658405,-1.0,0.0,-1.0,0.0,0.5268556165774151,0.08437824901029833
4864,"BANK1",55024,0.7837918977528525,0.07010069713400464,0.9999999868574835,0.06603408210689388,5.665043255340339E-4,0.25309837335398916,-1.0,0.0,0.3410725895540367,0.10050348567002323,-1.0,0.0,0.3188779455054703,0.22192099147947328,0.13915429207748242,0.1411696359411309,0.14299303394665372,0.11890007745933386,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.35738588667992094,0.08439424880012303
4865,"DCP1B",196513,0.06814781282846764,0.20003872966692487,0.9916769985934962,0.15085205267234703,0.7862814097684138,0.14155693261037955,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.9978655712077364,0.06429124709527498,0.850695974421078,0.041053446940356314,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.45150280291631484,0.07707203718048025,0.473681459945636,0.08442093984712218
4866,"SCD5",79966,0.3709270357794609,0.15704879938032532,0.9999981229922502,0.07164988381099922,0.8756805874191081,0.11289697908597986,0.05743333098229373,0.0575135553834237,-1.0,0.0,0.0,0.5001936483346243,0.8134705755535419,0.15627420604182804,0.013080945814232438,0.15530596436870642,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.014354042340251871,0.13284275755228506,0.35641615257820747,0.08450440086607647
4867,"ICAM3",3385,0.2482182483115511,0.18628969790859798,0.9918791795882593,0.15085205267234703,0.7862990878968934,0.14155693261037955,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.9413354831943793,0.11909372579395817,0.07133454068761436,0.1524012393493416,0.46844603575239296,0.05809450038729667,0.0,0.5098760650658405,0.0,0.5,0.01947756440779353,0.11967467079783115,0.42262029702554854,0.08458064700059864
4868,"BMPER",168667,8.484491877351615E-4,0.22850503485670023,0.9999999987484166,0.06584043377226956,0.10117645461915971,0.24845081332300542,0.999871640962862,0.023625096824167312,0.7024457403251615,0.07513555383423702,0.0,0.5001936483346243,0.6390753717394781,0.18532145623547638,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.29890095498540736,0.09120836560805577,0.3776176311762007,0.08468916408877425
4869,"WDR70",55100,0.3443181962285036,0.16227730441518204,0.9982012463039733,0.128001549186677,0.25281395279598096,0.24728892331525948,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.9604528595330072,0.1123160340821069,0.2518905093673463,0.12296669248644462,0.27445844328646096,0.1010844306738962,0.0,0.5098760650658405,-1.0,0.0,-1.0,0.0,0.5492955025842441,0.08473115951814603
4870,"FAM160A2",84067,8.484491877351615E-4,0.22850503485670023,0.9971137640380616,0.1314872192099148,0.13598111332781485,0.2482571649883811,-1.0,0.0,0.7144043940916632,0.07436096049573973,-1.0,0.0,0.9129905893779694,0.13032532920216885,0.44722548817246316,0.09469403563129357,5.257341784257205E-4,0.13962044926413633,0.0,0.5098760650658405,0.0,0.5,-1.0,0.0,0.429605425551917,0.0848723509925523
4871,"IRX1",79192,0.2278815649842479,0.18803253292021688,0.9993146308047407,0.11948102246320681,0.541953393711413,0.19442292796281951,-1.0,0.0,0.9643632236490476,0.03989155693261038,-1.0,0.0,0.944702910599355,0.1185127807900852,0.014949933782984712,0.15530596436870642,5.257341784257205E-4,0.13962044926413633,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.42899796883742136,0.08490741396147161
4872,"EVPL",2125,0.3326731709004147,0.16440743609604958,0.9970800211674362,0.13168086754453912,0.9864374373194881,0.06177381874515879,-1.0,0.0,9.99998000001E-5,0.1349728892331526,0.0,0.5001936483346243,0.9301475141142567,0.12470952749806352,0.2763849665344469,0.1175445391169636,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.3094126400196452,0.0906274206041828,0.42044826476456626,0.08493190916471427
4873,"ZDHHC20",253832,0.380873009658697,0.15433772269558482,0.9820078455446212,0.16092176607281178,0.9537348935814849,0.08694810224632069,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.8207697725695623,0.15472501936483346,0.022404556022415926,0.15530596436870642,5.257341784257205E-4,0.13962044926413633,0.0,0.5098760650658405,-1.0,0.0,-1.0,0.0,0.5201257144695054,0.08502079992253464
4874,"MYLK3",91807,0.9911782372584075,0.019364833462432222,0.9999987406274545,0.07068164213787761,0.43794584707913925,0.20662277304415183,-1.0,0.0,0.6969083776324567,0.07552285050348567,0.0,0.5001936483346243,0.6012991079263794,0.18977536793183578,0.356395513384743,0.10476374903175832,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.442235650990995,0.08507841199155164
4875,"NBEAL2",23218,8.484491877351615E-4,0.22850503485670023,0.9987720003938528,0.12412858249419055,0.9529830099267367,0.08752904725019364,0.5219866424310812,0.046475600309837335,0.9000806804532302,0.052285050348567,0.0,0.5001936483346243,0.918253436611027,0.12819519752130132,0.09162775493375007,0.15085205267234703,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.4114079846339138,0.08511300629301155
4876,"ANKK1",255239,0.9911782372584075,0.019364833462432222,0.8539453594008599,0.18996901626646012,0.22408724190737483,0.24728892331525948,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.6310999225406662,-1.0,0.0,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.9965323610670955,0.011231603408210689,0.4239146907799186,0.08511978646609819
4877,"GPLD1",2822,0.44245978123640206,0.13787761425251743,1.0,0.06584043377226956,0.9733044931715502,0.07261812548412083,-1.0,0.0,0.09415436298265747,0.11967467079783115,0.0,0.5001936483346243,0.8216003374371862,0.15472501936483346,0.08134370011934726,0.15085205267234703,0.09744904652073447,0.13284275755228506,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.3861515756698854,0.08516512472077176
4878,"CAPN7",23473,0.3562883089513163,0.16092176607281178,0.9481812927173768,0.17621998450813323,0.6439857702795037,0.17525174283501163,-1.0,0.0,0.7513056504728692,0.07106893880712625,0.0,0.5001936483346243,0.9284012961245024,0.1254841208365608,0.30693257722471556,0.11289697908597986,0.25421789573980547,0.10302091402013942,0.0,0.5098760650658405,0.0,0.5,-1.0,0.0,0.501168445834469,0.08524090268686046
4879,"ARHGAP15",55843,0.6006070847204942,0.10728117738187451,0.9926551985886394,0.1498838109992254,0.088807753679558,0.24845081332300542,-1.0,0.0,0.9074108079735619,0.0505422153369481,0.0,0.5001936483346243,0.4178060165657219,0.209721146398141,0.03599025666655976,0.15298218435321456,0.3706158273898091,0.07958946553059644,0.0,0.5098760650658405,0.0,0.5,-1.0,0.0,0.42286064735843,0.08524682539091677
4880,"CLUAP1",23059,8.484491877351615E-4,0.22850503485670023,0.9999890325854389,0.08152594887683966,0.9998446081635559,0.015879163439194422,-1.0,0.0,0.6360251763823774,0.08055770720371805,0.0,0.5001936483346243,0.9450744428455163,0.11793183578621223,0.07488036954613828,0.1524012393493416,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.37021391594181524,0.08528473603454301
4881,"GTPBP8",29083,0.8586303014757967,0.055964368706429124,0.0,0.6179318357862122,0.2786477056886181,0.2465143299767622,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.7803746275805771,0.16324554608830363,0.005709003006278536,0.16092176607281178,0.6291266300500864,0.03195197521301317,0.0,0.5098760650658405,0.0,0.5,0.008651141751797379,0.13594113090627422,0.3483978517539336,0.08532995966378554
4882,"ENTPD7",57089,0.6599468551370314,0.09721146398140976,0.9956214480074406,0.14310611928737413,0.8552438689858047,0.12180480247869868,-1.0,0.0,0.11971057404434012,0.11793183578621223,0.0,0.5001936483346243,0.1750044805835875,0.23644461657629745,9.999980000009995E-5,0.16092176607281178,0.40182606147988764,0.06835786212238575,0.0,0.5098760650658405,0.0,0.5,-1.0,0.0,0.3911130447249716,0.08544783753045226
4883,"ACOT8",10005,0.5146973551370362,0.12180480247869868,0.9999999951471609,0.06584043377226956,0.5160606973078234,0.19732765298218435,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.9981937183784464,0.06429124709527498,0.2138120436933476,0.12761425251742836,0.37954035954280224,0.07068164213787761,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.4276836559448878,0.08552696605564658
4884,"NOX5",79400,0.8322752302545848,0.0609992254066615,0.9999996739142176,0.06816421378776143,0.9389567158244836,0.09372579395817196,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.01089173264999243,0.2621998450813323,0.41181282715215706,0.09779240898528273,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.30202724725071567,0.09101471727343145,0.41769529031965413,0.08555606090063694
4885,"ZNF93",81931,0.5857700450663563,0.10999225406661503,0.9988757061590098,0.12296669248644462,0.541953393711413,0.19442292796281951,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.36093548823722754,0.21843532145623548,0.11677337743013506,0.1438807126258714,0.25415655614771104,0.10302091402013942,0.0,0.5098760650658405,0.0,0.5,0.09822469836884662,0.11618900077459333,0.44567082386684764,0.08576821513168698
4886,"RASAL3",64926,0.6006070847204942,0.10728117738187451,0.9967241821877125,0.1384585592563904,0.8831715084879712,0.11134779240898528,-1.0,0.0,0.8001645665725341,0.06622773044151821,0.0,0.5001936483346243,0.5856662481010538,0.19151820294345467,0.07598075348962736,0.15085205267234703,0.3706158273898091,0.07958946553059644,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.4562904776860244,0.0858722202681077
4887,"GLIPR1",11010,-1.0,0.0,0.9722733869825169,0.16615027110766847,0.9974637314550219,0.036986831913245546,-1.0,0.0,0.01418891491847869,0.1254841208365608,0.0,0.5001936483346243,0.7126795394322969,0.1740898528272657,0.18321100646132463,0.13264910921766074,0.5237595661982923,0.052285050348567,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.38998855194182436,0.08589034286393815
4888,"PIR",8544,0.20335528935472286,0.18841982958946554,0.9964341339672338,0.139426800929512,0.6228892049211727,0.17718822618125485,-1.0,0.0,0.010234532234449237,0.1254841208365608,0.0,0.5001936483346243,0.8639121230952925,0.14581719597211465,0.7876961380354687,0.04976762199845081,0.4576874835427813,0.05964368706429125,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.41947697953353985,0.08596363218106962
4889,"OVOL2",58495,0.28248815480937317,0.1758326878388846,0.9999999826644461,0.06603408210689388,0.541953393711413,0.19442292796281951,0.11911564898346765,0.055770720371804805,0.7023914868012785,0.07513555383423702,-1.0,0.0,0.7707588268082481,0.16498838109992253,0.0,0.5803640588690937,5.257341784257205E-4,0.13962044926413633,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.3935771876285586,0.08596447669645513
4890,"PLA1A",51365,0.5076315577319778,0.121998450813323,0.8010550744071236,0.1961657629744384,0.9565631322212684,0.08501161890007745,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.798483915920745,0.15956622773044152,0.0,0.5803640588690937,0.243323005715264,0.10573199070487994,0.0,0.5098760650658405,0.0,0.5,0.9334538199232395,0.026723470178156468,0.46886007422616993,0.08604851299188532
4891,"IMP4",92856,0.17675922457000318,0.18841982958946554,0.8206750354341745,0.1942292796281952,0.7353099344395844,0.16595662277304415,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.9943086231014462,0.07591014717273431,0.06783181333069477,0.1524012393493416,0.654140842788538,0.028466305189775366,0.0,0.5098760650658405,0.0,0.5,-1.0,0.0,0.4550645180430861,0.08606177355848788
4892,"PCYT2",5833,0.09769867505897026,0.19403563129357088,0.821697940039096,0.1942292796281952,0.8574778268330373,0.12103020914020139,-1.0,0.0,0.04821506481895433,0.1254841208365608,0.0,0.5001936483346243,0.851744371855601,0.14872192099147946,0.46249755595628433,0.09159566227730441,0.40149432108542976,0.06835786212238575,0.0,0.5098760650658405,0.0,0.5,-1.0,0.0,0.4369093684575106,0.08607869688304115
4893,"TOMM20L",387990,0.3734313150377136,0.15530596436870642,0.9996680804883126,0.11347792408985283,0.9994478358108763,0.023237800154918668,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.20123330237734188,0.2316034082106894,0.1651174539542945,0.13826491092176607,0.0,0.5739736638264911,0.0,0.5098760650658405,-1.0,0.0,-1.0,0.0,0.4950840598013597,0.08610820705224997
