Gene_Name	essential_mouse_knockout	non_essential_mouse_knockout
KLC3	0	0
ERCC2	1	0
PPP1R13L	1	0
CD3EAP	0	0
ERCC1	1	0
FOSB	0	1
RTN2	0	1
PPM1N	0	0
VASP	0	1
OPA3	0	0
GPR4	1	0
EML2	0	0
GIPR	0	1
SNRPD2	0	0
QPCTL	0	0
FBXO46	0	0
AC074212.3	0	0
SIX5	0	1
DMPK	0	1
DMWD	0	0
RSPH6A	0	0
SYMPK	0	1
FOXA3	0	1
IRF2BP1	0	0
MYPOP	0	0
NANOS2	0	1
NOVA2	1	0
CCDC61	0	0
PGLYRP1	0	1
IGFL4	0	0
IGFL3	0	0
IGFL2	0	0
IGFL1	0	0
HIF3A	0	1
PPP5C	0	1
CCDC8	0	0
PNMAL1	0	0
PNMAL2	0	0
AC011484.1	0	0
AC011551.2	0	0
CALM3	0	0
PTGIR	1	0
GNG8	0	0
DACT3	0	0
PRKD2	0	1
STRN4	0	0
FKRP	1	0
SLC1A5	0	0
AP2S1	0	0
ARHGAP35	1	0
NPAS1	0	0
TMEM160	0	0
ZC3H4	0	1
SAE1	0	0
BBC3	0	1
CCDC9	0	0
PRR24	0	0
C5AR1	0	1
GPR77	0	1
DHX34	0	0
MEIS3	0	0
SLC8A2	0	1
KPTN	0	0
NAPA	1	0
ZNF541	0	0
GLTSCR1	0	0
EHD2	0	0
GLTSCR2	0	0
SEPW1	0	0
TPRX1	0	0
CRX	0	1
SULT2A1	0	0
BSPH1	0	0
ELSPBP1	0	0
CABP5	0	0
PLA2G4C	0	0
LIG1	1	0
C19orf68	0	0
CARD8	0	0
ZNF114	0	0
CCDC114	0	0
EMP3	0	0
TMEM143	0	0
SYNGR4	0	0
KDELR1	0	0
GRIN2D	0	1
GRWD1	0	0
KCNJ14	0	0
CYTH2	0	0
LMTK3	0	0
SULT2B1	0	0
FAM83E	0	0
SPACA4	0	0
RPL18	0	0
SPHK2	0	1
DBP	0	1
CA11	0	0
NTN5	0	0
FUT2	0	1
MAMSTR	0	0
RASIP1	1	0
IZUMO1	0	1
FUT1	0	1
FGF21	0	1
BCAT2	1	0
HSD17B14	0	0
PLEKHA4	0	0
PPP1R15A	0	1
TULP2	0	0
NUCB1	0	0
DHDH	0	0
BAX	0	1
FTL	0	0
GYS1	1	0
RUVBL2	0	0
LHB	0	1
CGB	0	0
CGB2	0	0
CGB1	0	0
CGB5	0	0
CGB7	0	0
AC008687.1	0	0
NTF4	0	1
KCNA7	0	0
SNRNP70	0	0
LIN7B	0	1
C19orf73	0	0
PPFIA3	0	0
HRC	0	1
TRPM4	0	1
SLC6A16	0	0
AC011450.1	0	0
CD37	0	1
TEAD2	1	0
DKKL1	0	1
CCDC155	0	0
PTH2	0	1
CTD-3148I10.1	0	0
SLC17A7	1	0
PIH1D1	0	0
ALDH16A1	0	0
FLT3LG	0	1
RPL13A	0	0
RPS11	0	0
FCGRT	0	1
RCN3	0	0
NOSIP	0	0
PRRG2	0	0
PRR12	0	0
RRAS	0	1
SCAF1	0	0
IRF3	0	1
BCL2L12	0	1
PRMT1	1	0
C19orf76	0	0
CPT1C	0	1
TSKS	0	0
AP2A1	0	0
FUZ	1	0
MED25	0	0
PTOV1	0	0
PNKP	0	0
AKT1S1	0	0
TBC1D17	0	0
IL4I1	0	1
NUP62	1	0
SIGLEC11	0	0
ATF5	0	0
SIGLEC16	0	0
VRK3	0	0
ZNF473	0	0
IZUMO2	0	0
MYH14	0	1
KCNC3	0	1
NR1H2	0	1
NAPSA	0	0
POLD1	1	0
SPIB	0	1
MYBPC2	0	0
FAM71E1	0	0
EMC10	0	0
JOSD2	0	0
ASPDH	0	0
LRRC4B	0	0
SYT3	0	0
C19orf81	0	0
SHANK1	0	1
CLEC11A	0	0
GPR32	0	0
ACPT	0	0
C19orf48	0	0
AC010325.1	0	0
KLK1	0	0
KLK15	0	0
KLK3	0	0
KLK2	0	0
KLK4	0	1
KLK5	0	0
KLK6	0	0
KLK7	0	0
KLK8	0	1
KLK9	0	0
KLK10	0	0
KLK11	0	0
KLK12	0	0
KLK13	0	0
KLK14	0	0
CTU1	0	0
SIGLEC9	0	0
SIGLEC7	0	0
AC063977.1	0	0
CD33	0	1
C19orf75	0	0
IGLON5	0	0
VSIG10L	0	0
ETFB	0	0
CLDND2	0	0
NKG7	0	0
LIM2	0	1
CTD-2616J11.4	0	0
SIGLEC10	0	1
SIGLEC8	0	0
CEACAM18	0	0
SIGLEC12	0	0
SIGLEC6	0	0
ZNF175	0	0
AC018755.11	0	0
SIGLEC5	0	0
SIGLEC14	0	0
HAS1	0	1
FPR1	0	1
FPR2	0	0
FPR3	0	0
ZNF577	0	0
ZNF649	0	0
ZNF613	0	0
ZNF350	0	0
ZNF615	0	0
ZNF614	0	0
ZNF432	0	0
ZNF841	0	0
ZNF616	0	0
ZNF836	0	0
PPP2R1A	1	0
ZNF766	0	0
ZNF480	0	0
ZNF610	0	0
ZNF880	0	0
ZNF528	0	0
ZNF534	0	0
ZNF578	0	0
ZNF808	0	0
ZNF701	0	0
ZNF83	0	0
ZNF611	0	0
ZNF600	0	0
ZNF28	0	0
ZNF468	0	0
ZNF320	0	0
AC010487.1	0	0
ZNF816	0	0
ZNF321P	0	0
ZNF160	0	0
ZNF415	0	0
ZNF347	0	0
ZNF665	0	0
ZNF677	0	0
VN1R2	0	0
VN1R4	0	0
FAM90A27P	0	0
BIRC8	0	0
ZNF845	0	0
ZNF525	0	0
ZNF765	0	0
ZNF813	0	0
ZNF331	0	0
DPRX	0	0
NLRP12	0	1
MYADM	0	0
PRKCG	0	1
CACNG7	0	1
CACNG8	0	1
CACNG6	0	1
VSTM1	0	0
TARM1	0	0
OSCAR	0	0
NDUFA3	0	0
TFPT	0	0
PRPF31	1	0
CNOT3	1	0
LENG1	0	0
TMC4	0	0
MBOAT7	0	0
TSEN34	0	0
RPS9	0	0
LILRB3	0	1
LILRA6	0	0
LILRB5	0	0
LILRB2	0	0
LILRA3	0	0
LILRA5	0	0
LILRA4	0	0
LAIR1	0	0
TTYH1	1	0
LENG8	0	0
LENG9	0	0
CDC42EP5	0	0
LAIR2	0	0
KIR3DX1	0	0
LILRA2	0	0
LILRB1	0	0
LILRA1	0	0
AC009892.10	0	0
LILRB4	0	0
KIR3DL1	0	0
KIR3DL3	0	0
KIR2DL4	0	0
KIR2DL3	0	0
KIR2DL1	0	0
KIR3DL2	0	0
FCAR	0	0
NCR1	0	1
NLRP7	0	0
NLRP2	0	0
GP6	0	1
RDH13	0	0
EPS8L1	0	0
PPP1R12C	0	0
TNNT1	0	0
TNNI3	1	0
DNAAF3	0	0
SYT5	1	0
PTPRH	0	0
TMEM86B	0	0
PPP6R1	0	0
HSPBP1	0	0
BRSK1	0	1
TMEM150B	0	0
SUV420H2	0	1
COX6B2	0	0
FAM71E2	0	0
IL11	0	0
TMEM190	0	0
TMEM238	0	0
RPL28	0	0
UBE2S	0	0
SHISA7	0	0
ISOC2	0	0
ZNF628	0	0
NAT14	0	0
SSC5D	0	0
SBK2	0	0
AC008735.15	0	0
ZNF579	0	0
FIZ1	0	0
ZNF524	0	0
ZNF865	0	0
ZNF784	0	0
ZNF580	0	0
ZNF581	0	0
CCDC106	0	0
U2AF2	0	0
EPN1	0	1
NLRP9	0	0
RFPL4A	0	0
CTD-2611O12.2	0	0
CTD-2611O12.3	0	0
NLRP11	0	0
NLRP4	0	0
NLRP13	0	0
NLRP8	0	0
NLRP5	0	1
ZNF787	0	0
ZNF444	0	0
AC024580.1	0	0
GALP	0	1
ZSCAN5B	0	0
ZSCAN5C	0	0
ZSCAN5A	0	0
ZNF582	0	0
ZNF583	0	0
ZNF667	0	0
AC004696.1	0	0
ZNF471	0	0
ZFP28	0	0
ZNF470	0	0
ZNF71	0	0
AC007228.1	0	0
ZNF835	0	0
ZIM2	0	0
PEG3	0	1
USP29	0	0
ZIM3	0	0
DUXA	0	0
ZNF264	0	0
AURKC	0	1
ZNF805	0	0
ZNF460	0	0
ZNF543	0	0
ZNF304	0	0
TRAPPC2P1	0	0
ZNF547	0	0
ZNF548	0	0
ZNF17	0	0
ZNF749	0	0
VN1R1	0	0
ZNF772	0	0
ZNF419	0	0
ZNF773	0	0
ZNF549	0	0
AC003682.1	0	0
ZNF416	0	0
ZIK1	0	0
ZNF530	0	0
ZNF134	0	0
ZNF211	0	0
ZSCAN4	0	0
ZNF551	0	0
AC004017.1	0	0
ZNF154	0	0
ZNF671	0	0
ZNF776	0	0
ZNF586	0	0
ZNF552	0	0
ZNF587	0	0
ZNF814	0	0
ZNF417	0	0
ZNF418	0	0
ZNF256	0	0
C19orf18	0	0
ZNF606	0	0
CTD-2368P22.1	0	0
ZSCAN1	0	0
ZNF135	0	0
ZSCAN18	0	0
ZNF329	0	0
ZNF274	1	0
ZNF544	0	0
ZNF8	0	0
ZSCAN22	0	0
A1BG	0	0
ZNF497	0	0
ZNF837	0	0
RPS5	0	0
AC012313.1	0	0
ZNF584	0	0
ZNF132	0	0
ZNF324B	0	0
ZNF324	0	0
ZNF446	0	0
SLC27A5	0	1
ZBTB45	0	0
TRIM28	1	0
CHMP2A	0	0
UBE2M	0	0
MZF1	0	1
DEFB125	0	0
DEFB126	0	0
DEFB127	0	0
DEFB128	0	0
DEFB129	0	0
DEFB132	0	0
C20orf96	0	0
ZCCHC3	0	0
SOX12	0	1
NRSN2	0	0
TRIB3	0	0
RBCK1	0	1
TBC1D20	0	0
CSNK2A1	1	0
TCF15	1	0
SRXN1	0	0
AL121758.1	0	0
SCRT2	0	0
SLC52A3	0	0
FAM110A	0	0
ANGPT4	0	0
RSPO4	0	0
PSMF1	0	0
TMEM74B	0	0
C20orf202	0	0
RAD21L1	0	1
SNPH	0	1
SDCBP2	0	0
AL136531.1	0	0
FKBP1A	1	0
NSFL1C	0	0
SIRPB2	0	0
SIRPD	0	0
RP4-576H24.4	0	0
SIRPB1	0	0
SIRPG	0	0
SIRPA	0	1
PDYN	0	1
STK35	0	0
TGM3	0	1
TGM6	0	0
SNRPB	0	0
RP4-734P14.4	0	0
ZNF343	0	0
TMC2	0	0
NOP56	0	0
IDH3B	0	0
EBF4	0	0
CPXM1	0	0
C20orf141	0	0
TMEM239	0	0
PCED1A	0	0
VPS16	0	0
PTPRA	0	1
GNRH2	0	0
MRPS26	0	0
OXT	0	1
AVP	1	0
UBOX5	0	0
FASTKD5	0	0
RP5-1187M17.10	0	0
DDRGK1	0	0
ITPA	1	0
SLC4A11	0	1
C20orf194	0	0
ATRN	0	1
GFRA4	0	1
ADAM33	0	1
SIGLEC1	0	1
HSPA12B	0	0
C20orf27	0	0
SPEF1	0	0
CENPB	0	1
CDC25B	0	1
AP5S1	0	0
MAVS	0	1
PANK2	0	1
RNF24	0	0
RP11-352D3.2	0	0
SMOX	0	0
ADRA1D	0	1
PRNP	0	1
PRND	0	1
PRNT	0	0
RASSF2	0	0
SLC23A2	1	0
TMEM230	0	0
PCNA	1	0
CDS2	1	0
PROKR2	1	0
GPCPD1	0	0
C20orf196	0	0
CHGB	0	1
TRMT6	0	0
MCM8	0	0
CRLS1	0	0
LRRN4	0	0
FERMT1	1	0
BMP2	1	0
HAO1	0	0
TMX4	0	0
PLCB1	1	0
PLCB4	1	0
LAMP5	0	0
PAK7	0	1
ANKRD5	0	0
SNAP25	1	0
MKKS	1	0
C20orf94	0	0
JAG1	1	0
C20orf187	0	0
BTBD3	0	0
SPTLC3	0	0
ISM1	0	0
TASP1	1	0
ESF1	0	0
NDUFAF5	0	0
SEL1L2	0	0
MACROD2	0	0
FLRT3	1	0
KIF16B	1	0
SNRPB2	0	0
OTOR	0	0
PCSK2	0	1
BFSP1	0	1
DSTN	0	1
RRBP1	0	0
BANF2	0	0
SNX5	0	0
OVOL2	1	0
C20orf72	0	0
PET117	0	0
CSRP2BP	1	0
ZNF133	0	0
DZANK1	0	0
POLR3F	0	0
RBBP9	0	0
SEC23B	0	0
DTD1	0	0
C20orf78	0	0
C20orf79	0	0
SLC24A3	0	0
RIN2	0	0
NAA20	0	0
CRNKL1	0	0
C20orf26	0	0
INSM1	1	0
RALGAPA2	0	0
XRN2	0	0
NKX2-4	0	0
NKX2-2	1	0
PAX1	0	1
FOXA2	1	0
SSTR4	0	1
THBD	1	0
CD93	0	1
NXT1	0	0
GZF1	0	0
NAPB	0	1
CSTL1	0	0
CST11	0	0
CST8	0	0
CST9LP1	0	0
CST9L	0	1
CST9	0	0
CST3	0	1
CST4	0	0
CST1	0	0
CST2	0	0
CST5	0	1
GGTLC1	0	0
SYNDIG1	0	0
CST7	0	1
C20orf3	0	0
ACSS1	0	1
VSX1	0	1
ENTPD6	0	0
PYGB	0	0
ABHD12	0	0
GINS1	1	0
NINL	0	0
NANP	0	0
ZNF337	0	0
FAM182B	0	0
FAM182A	0	0
FRG1B	0	0
DEFB115	0	0
DEFB116	0	0
DEFB117	0	0
DEFB118	0	0
DEFB119	0	0
DEFB121	0	0
DEFB123	0	0
DEFB124	0	0
REM1	0	0
HM13	0	0
ID1	0	1
COX4I2	0	0
BCL2L1	1	0
TPX2	0	0
MYLK2	0	1
FOXS1	0	1
DUSP15	0	0
TTLL9	0	0
PDRG1	0	0
XKR7	0	0
C20orf160	0	0
HCK	0	1
TM9SF4	0	0
PLAGL2	1	0
POFUT1	1	0
KIF3B	1	0
ASXL1	0	1
C20orf112	0	0
RP11-410N8.4	0	0
COMMD7	0	0
DNMT3B	1	0
MAPRE1	0	0
EFCAB8	0	0
SUN5	0	0
BPIFB2	0	0
BPIFB6	0	0
BPIFB3	0	1
BPIFB4	0	0
BPIFA2	0	0
BPIFA3	0	0
BPIFA1	0	1
BPIFB1	0	0
CDK5RAP1	0	0
SNTA1	0	1
CBFA2T2	1	0
NECAB3	0	0
C20orf144	0	0
ACTL10	0	0
E2F1	0	1
PXMP4	0	0
ZNF341	0	0
CHMP4B	1	0
RALY	0	1
EIF2S2	1	0
ASIP	1	0
AHCY	0	0
ITCH	0	1
DYNLRB1	0	0
MAP1LC3A	0	0
PIGU	0	0
TP53INP2	0	0
NCOA6	1	0
GGT7	0	0
ACSS2	0	0
GSS	1	0
MYH7B	0	0
TRPC4AP	0	0
EDEM2	0	0
PROCR	1	0
MMP24	0	1
EIF6	1	0
FAM83C	0	0
UQCC	0	0
GDF5OS	0	0
GDF5	0	1
CEP250	0	0
C20orf173	0	0
ERGIC3	0	0
SPAG4	0	0
CPNE1	0	0
NFS1	0	0
RBM12	0	0
ROMO1	0	0
RBM39	1	0
PHF20	0	0
SCAND1	0	0
C20orf152	0	0
EPB41L1	0	1
C20orf4	0	0
DLGAP4	0	0
MYL9	0	0
TGIF2	0	1
RP5-977B1.10	0	0
C20orf24	0	0
SLA2	0	0
NDRG3	1	0
DSN1	0	0
SOGA1	0	0
C20orf118	0	0
SAMHD1	0	0
RBL1	1	0
C20orf132	0	0
RPN2	0	0
GHRH	0	1
MANBAL	0	0
SRC	1	0
BLCAP	0	0
NNAT	0	0
CTNNBL1	0	0
VSTM2L	0	0
TTI1	0	0
RPRD1B	0	0
TGM2	0	1
KIAA1755	0	0
BPI	0	0
LBP	0	1
RALGAPB	0	0
ADIG	0	0
ARHGAP40	0	0
SLC32A1	1	0
ACTR5	0	0
PPP1R16B	0	1
FAM83D	0	0
DHX35	0	0
MAFB	1	0
TOP1	1	0
PLCG1	1	0
ZHX3	0	0
LPIN3	0	0
EMILIN3	0	0
CHD6	0	1
PTPRT	0	1
SRSF6	0	0
L3MBTL1	0	0
SGK2	0	0
IFT52	1	0
MYBL2	1	0
GTSF1L	0	0
TOX2	0	0
JPH2	1	0
C20orf111	0	0
GDAP1L1	0	0
FITM2	0	0
R3HDML	0	0
HNF4A	1	0
C20orf62	0	0
TTPAL	0	0
SERINC3	0	0
PKIG	0	0
ADA	1	0
WISP2	0	0
KCNK15	0	0
RIMS4	0	0
YWHAB	0	0
PABPC1L	0	0
TOMM34	0	1
STK4	0	1
KCNS1	0	0
WFDC5	0	0
WFDC12	0	0
PI3	0	0
SEMG1	0	0
SEMG2	0	0
SLPI	0	1
MATN4	0	0
RBPJL	0	1
SDC4	0	1
SYS1	0	0
SYS1-DBNDD2	0	0
TP53TG5	0	0
DBNDD2	0	0
PIGT	0	0
WFDC2	0	0
SPINT3	0	0
WFDC6	0	0
SPINLW1-WFDC6	0	0
SPINLW1	0	0
WFDC8	0	0
WFDC9	0	0
WFDC10A	0	0
WFDC11	0	0
WFDC10B	0	0
WFDC13	0	0
SPINT4	0	0
WFDC3	0	0
DNTTIP1	0	0
UBE2C	0	0
TNNC2	0	0
SNX21	0	0
ACOT8	0	0
ZSWIM3	0	0
ZSWIM1	0	0
SPATA25	0	0
NEURL2	0	1
CTSA	0	1
PLTP	0	1
PCIF1	0	0
ZNF335	1	0
MMP9	0	1
SLC12A5	1	0
NCOA5	0	0
CD40	0	1
CDH22	0	0
SLC35C2	0	0
ELMO2	0	0
ZNF334	0	0
OCSTAMP	0	0
SLC13A3	0	0
TP53RK	0	0
SLC2A10	0	1
EYA2	0	0
ZMYND8	0	0
NCOA3	1	0
SULF2	1	0
PREX1	0	1
ARFGEF2	1	0
CSE1L	1	0
STAU1	0	1
DDX27	0	0
ZNFX1	0	0
KCNB1	0	1
PTGIS	0	1
B4GALT5	1	0
SLC9A8	0	0
SPATA2	0	0
RNF114	0	0
SNAI1	1	0
TMEM189-UBE2V1	0	0
UBE2V1	0	0
TMEM189	0	0
CEBPB	1	0
PTPN1	0	1
FAM65C	0	0
PARD6B	0	0
BCAS4	0	0
ADNP	1	0
DPM1	0	0
MOCS3	0	0
KCNG1	0	0
NFATC2	0	1
ATP9A	0	0
SALL4	1	0
ZFP64	0	0
TSHZ2	1	0
AL354993.1	0	0
ZNF217	0	0
BCAS1	0	0
CYP24A1	1	0
PFDN4	0	0
DOK5	0	0
CBLN4	0	0
MC3R	0	1
FAM210B	0	0
AURKA	1	0
CSTF1	0	0
CASS4	0	0
C20orf43	0	0
GCNT7	0	0
FAM209A	0	0
FAM209B	0	0
TFAP2C	1	0
BMP7	1	0
SPO11	0	1
RAE1	1	0
MTRNR2L3	0	0
RBM38	0	0
CTCFL	0	1
PCK1	1	0
ZBP1	0	0
PMEPA1	0	0
C20orf85	0	0
ANKRD60	0	0
PPP4R1L	0	0
RAB22A	0	0
VAPB	0	0
APCDD1L	0	0
STX16	0	1
STX16-NPEPL1	0	0
NPEPL1	0	0
GNAS	1	0
TH1L	0	0
CTSZ	0	1
TUBB1	0	1
ATP5E	0	0
SLMO2	0	0
ZNF831	0	0
EDN3	1	0
PHACTR3	0	0
SYCP2	0	1
FAM217B	0	0
PPP1R3D	0	0
CDH26	0	0
C20orf197	0	0
CDH4	0	1
RP11-429E11.3	0	0
TAF4	1	0
LSM14B	0	0
PSMA7	0	0
SS18L1	0	1
GTPBP5	0	0
HRH3	0	1
AL078633.1	0	0
OSBPL2	0	0
ADRM1	1	0
LAMA5	1	0
RPS21	0	0
CABLES2	0	0
C20orf151	0	0
GATA5	0	1
C20orf166	0	0
RP11-93B14.6	0	0
SLCO4A1	0	0
NTSR1	0	1
C20orf20	0	0
OGFR	0	0
COL9A3	0	0
TCFL5	0	0
DIDO1	0	1
C20orf11	0	0
SLC17A9	0	1
BHLHE23	0	1
YTHDF1	0	0
BIRC7	0	0
NKAIN4	0	0
ARFGAP1	0	0
COL20A1	0	0
CHRNA4	1	0
KCNQ2	1	0
EEF1A2	0	1
PPDPF	0	0
PTK6	0	1
SRMS	0	1
C20orf195	0	0
RP4-697K14.7	0	0
GMEB2	0	0
STMN3	0	0
RTEL1	1	0
TNFRSF6B	0	0
ARFRP1	1	0
ZGPAT	0	0
LIME1	0	0
SLC2A4RG	0	0
ZBTB46	0	0
ABHD16B	0	0
TPD52L2	0	0
DNAJC5	0	1
UCKL1	0	0
ZNF512B	0	0
SAMD10	0	0
PRPF6	0	0
SOX18	1	0
TCEA2	0	0
RGS19	0	0
OPRL1	0	1
C20orf201	0	0
NPBWR2	0	0
MYT1	1	0
PCMTD2	0	0
CR381653.1	0	0
TPTE	0	0
BAGE4	0	0
POTED	0	0
LIPI	1	0
RBM11	0	0
HSPA13	0	0
SAMSN1	0	1
AF165138.7	0	0
NRIP1	0	1
AF127577.1	0	0
USP25	0	0
C21orf37	0	0
CXADR	1	0
BTG3	0	1
C21orf91	0	0
CHODL	0	0
TMPRSS15	0	0
NCAM2	0	1
MRPL39	0	0
JAM2	0	1
ATP5J	0	0
GABPA	1	0
APP	0	1
CYYR1	0	0
ADAMTS1	1	0
ADAMTS5	0	1
N6AMT1	1	0
LTN1	1	0
RWDD2B	0	0
USP16	1	0
CCT8	0	0
C21orf7	0	0
BACH1	0	1
GRIK1	0	1
GRIK1-AS2	0	0
CLDN17	0	0
CLDN8	0	0
KRTAP24-1	0	0
KRTAP25-1	0	0
KRTAP26-1	0	0
KRTAP27-1	0	0
KRTAP23-1	0	0
KRTAP13-2	0	0
KRTAP13-1	0	0
KRTAP13-3	0	0
KRTAP13-4	0	0
KRTAP15-1	0	0
KRTAP19-1	0	0
KRTAP19-2	0	0
KRTAP19-3	0	0
KRTAP19-4	0	0
KRTAP19-5	0	0
KRTAP19-6	0	0
KRTAP19-7	0	0
KRTAP22-2	0	0
KRTAP6-3	0	0
KRTAP6-2	0	0
KRTAP22-1	0	0
KRTAP6-1	0	0
KRTAP20-1	0	0
KRTAP20-4	0	0
KRTAP20-2	0	0
KRTAP20-3	0	0
KRTAP21-3	0	0
KRTAP21-2	0	0
KRTAP21-1	0	0
KRTAP8-1	0	0
KRTAP11-1	0	0
TIAM1	0	1
KRTAP19-8	0	0
SOD1	0	1
SCAF4	0	0
HUNK	0	1
MIS18A	0	0
MRAP	0	0
URB1	0	0
C21orf119	0	0
FAM176C	0	0
TCP10L	0	0
AP000275.65	0	0
C21orf59	0	0
SYNJ1	1	0
GCFC1	0	0
C21orf49	0	0
C21orf62	0	0
OLIG2	1	0
OLIG1	0	1
C21orf54	0	0
IFNAR2	0	1
AP000295.9	0	0
IL10RB	0	1
IFNAR1	0	1
IFNGR2	0	1
TMEM50B	0	0
DNAJC28	0	0
GART	0	0
SON	0	0
DONSON	0	0
AP000304.12	0	0
CRYZL1	0	0
ITSN1	1	0
ATP5O	0	0
MRPS6	0	0
SLC5A3	1	0
KCNE2	0	1
FAM165B	0	0
AP000322.54	0	0
AP000322.53	0	0
KCNE1	0	1
RCAN1	0	1
CLIC6	0	0
RUNX1	1	0
SETD4	0	0
CBR1	0	0
CBR3	0	0
DOPEY2	0	0
MORC3	1	0
CHAF1B	0	0
CLDN14	0	1
SIM2	1	0
HLCS	0	0
DSCR6	1	0
PIGP	0	0
TTC3	0	0
DSCR3	0	0
DYRK1A	1	0
KCNJ6	1	0
DSCR4	0	0
DSCR8	0	0
KCNJ15	0	0
ERG	1	0
ETS2	1	0
PSMG1	1	0
BRWD1	0	1
BRWD1-IT2	0	0
HMGN1	1	0
WRB	0	0
LCA5L	0	0
SH3BGR	0	0
B3GALT5	0	1
C21orf88	0	0
IGSF5	0	1
PCP4	0	1
DSCAM	1	0
BACE2	0	1
FAM3B	0	1
MX2	0	1
MX1	0	0
TMPRSS2	0	1
RIPK4	1	0
PRDM15	0	0
C2CD2	0	0
AP001619.1	0	0
ZNF295	0	0
UMODL1	0	0
C21orf128	0	0
ABCG1	0	1
TFF3	0	1
TFF2	0	1
TFF1	0	1
TMPRSS3	0	1
UBASH3A	0	1
RSPH1	0	1
SLC37A1	0	0
PDE9A	0	0
WDR4	0	0
NDUFV3	0	0
PKNOX1	1	0
CBS	1	0
U2AF1	0	0
AP001631.10	0	0
CRYAA	0	1
SIK1	0	0
HSF2BP	0	0
RRP1B	0	0
PDXK	0	0
CSTB	0	1
RRP1	0	0
AGPAT3	0	0
TRAPPC10	0	0
PWP2	0	0
AP001055.7	0	0
C21orf33	0	0
ICOSLG	0	1
DNMT3L	1	0
AIRE	0	1
PFKL	0	0
C21orf2	0	0
TRPM2	0	1
LRRC3	0	0
TSPEAR	0	0
C21orf90	0	0
KRTAP10-1	0	0
KRTAP10-2	0	0
KRTAP10-3	0	0
KRTAP10-4	0	0
KRTAP10-5	0	0
KRTAP10-6	0	0
KRTAP10-7	0	0
KRTAP10-8	0	0
KRTAP10-9	0	0
KRTAP10-10	0	0
KRTAP10-11	0	0
KRTAP12-4	0	0
KRTAP12-3	0	0
KRTAP12-2	0	0
KRTAP12-1	0	0
KRTAP10-12	0	0
UBE2G2	0	0
SUMO3	0	0
PTTG1IP	0	0
ITGB2	1	0
C21orf67	0	0
FAM207A	0	0
ADARB1	1	0
POFUT2	1	0
COL18A1	0	1
SLC19A1	1	0
PCBP3	0	0
COL6A1	0	1
COL6A2	0	0
FTCD	0	0
C21orf56	0	0
LSS	0	0
AP001468.1	0	0
MCM3AP	1	0
YBEY	0	0
C21orf58	0	0
PCNT	0	0
DIP2A	0	0
S100B	0	1
PRMT2	0	1
AP000525.1	0	0
POTEH	0	0
OR11H1	0	0
CCT8L2	0	0
XKR3	0	0
GAB4	0	0
IL17RA	0	1
CECR6	0	0
AC006946.15	0	0
CECR5	0	0
CECR1	0	0
CECR2	1	0
SLC25A18	0	0
ATP6V1E1	0	0
BCL2L13	0	0
BID	0	1
MICAL3	0	0
PEX26	0	0
TUBA8	0	0
USP18	0	1
AC008132.1	0	0
AC008132.13	0	0
AC008103.1	0	0
DGCR6	0	0
PRODH	0	1
DGCR2	0	0
DGCR14	0	0
TSSK2	0	1
GSC2	0	1
SLC25A1	0	0
CLTCL1	0	0
HIRA	1	0
C22orf39	0	0
MRPL40	0	0
UFD1L	0	1
CDC45	1	0
CLDN5	1	0
05-Sep	0	1
GP1BB	0	1
TBX1	1	0
GNB1L	0	1
C22orf29	0	0
TXNRD2	1	0
COMT	0	1
ARVCF	0	0
C22orf25	0	0
DGCR8	1	0
TRMT2A	0	0
RANBP1	0	1
ZDHHC8	0	1
AC006547.14	0	0
AC007663.1	0	0
RTN4R	0	1
DGCR6L	0	0
GGTLC3	0	0
RIMBP3	0	0
AC007731.1	0	0
USP41	0	0
ZNF74	0	0
SCARF2	0	0
KLHL22	0	0
MED15	0	0
POM121L4P	0	0
PI4KA	0	1
AC007308.1	0	0
SERPIND1	1	0
SNAP29	0	0
CRKL	1	0
AIFM3	0	0
LZTR1	0	0
THAP7	0	0
P2RX6	0	0
SLC7A4	0	0
AC002472.13	0	0
POM121L7	0	0
GGT2	0	0
AP000552.1	0	0
RIMBP3B	0	0
HIC2	0	0
RIMBP3C	0	1
UBE2L3	1	0
YDJC	0	0
CCDC116	0	0
SDF2L1	0	0
PPIL2	0	0
YPEL1	0	0
MAPK1	1	0
PPM1F	1	0
TOP3B	0	1
VPREB1	0	1
ZNF280B	0	0
ZNF280A	0	0
PRAME	0	0
LL22NC03-63E9.3	0	0
POM121L1P	0	0
GGTLC2	0	0
IGLL5	0	0
RTDR1	0	0
GNAZ	0	1
RAB36	0	0
BCR	0	1
IGLL1	0	1
C22orf43	0	0
RGL4	0	0
ZNF70	0	0
VPREB3	0	0
C22orf15	0	0
CHCHD10	0	0
MMP11	0	1
SMARCB1	1	0
DERL3	0	1
SLC2A11	0	0
AP000350.10	0	0
MIF	0	1
AP000350.4	0	0
GSTT2B	0	0
DDTL	0	0
DDT	0	0
GSTT2	0	1
GSTT1	0	1
CABIN1	1	0
SUSD2	0	0
GGT5	0	1
SPECC1L	0	0
KB-1896H10.1	0	0
ADORA2A	0	1
C22orf45	0	0
UPB1	0	0
C22orf13	0	0
SNRPD3	0	0
GGT1	0	1
FAM211B	0	0
PIWIL3	0	0
SGSM1	0	0
TMEM211	0	0
KIAA1671	0	0
CRYBB3	0	0
CRYBB2	0	1
LRP5L	0	0
ADRBK2	0	1
MYO18B	1	0
